DPT de la commune,D102.0,Année
78,2.88,2022
77,1.97,2022
77,4.47,2022
78,2.88,2022
78,,2022
91,2.22,2022
91,2.9,2022
77,5.21,2022
77,3.7,2022
77,3.06,2022
95,2.73,2022
95,2.25,2022
91,3.91,2022
78,4.1,2022
77,5.21,2022
91,,2022
77,3.91,2022
77,5.21,2022
78,2.88,2022
95,2.25,2022
77,5.21,2022
77,5.21,2022
78,4.1,2022
77,3.2,2022
94,2.25,2022
77,2.89,2022
77,5.21,2022
78,2.7,2022
78,5.21,2022
77,5.21,2022
95,2.97,2022
77,3.06,2022
78,3.62,2022
94,2.25,2022
94,2.25,2022
91,3.71,2022
77,2.89,2022
91,2.22,2022
77,5.13,2022
78,1.99,2022
77,3.19,2022
95,2.35,2022
77,5.21,2022
93,2.25,2022
77,2.89,2022
91,2.9,2022
77,3.82,2022
95,2.25,2022
77,5.21,2022
78,2.88,2022
77,5.21,2022
77,3.06,2022
77,5.21,2022
77,3.7,2022
91,3.32,2022
77,2.6,2022
91,3.32,2022
91,3.32,2022
77,3.91,2022
77,5.21,2022
91,2.22,2022
78,2.7,2022
91,2.9,2022
77,1.97,2022
77,3.91,2022
77,3.06,2022
77,3.06,2022
77,2.67,2022
77,5.21,2022
95,2.25,2022
95,3.53,2022
95,2.25,2022
78,2.25,2022
78,2.88,2022
91,3.15,2022
77,2.9,2022
77,5.21,2022
77,5.21,2022
92,3.01,2022
77,2.25,2022
77,3.91,2022
78,3.26,2022
95,,2022
91,3.71,2022
77,2.08,2022
95,2.93,2022
93,2.25,2022
77,2.67,2022
77,5.21,2022
77,5.13,2022
77,5.21,2022
77,5.13,2022
78,3.62,2022
77,5.21,2022
95,2.25,2022
91,2.9,2022
91,2.71,2022
77,5.13,2022
78,2.7,2022
77,3.35,2022
77,5.21,2022
91,5.33,2022
93,2.25,2022
94,2.85,2022
92,2.32,2022
92,2.25,2022
78,2.88,2022
77,2.6,2022
95,2.25,2022
78,3.62,2022
94,3.02,2022
77,2.89,2022
78,2.66,2022
78,2.88,2022
77,2.09,2022
77,2.6,2022
95,,2022
77,5.21,2022
77,2.67,2022
91,2.9,2022
78,2.82,2022
77,2.18,2022
91,5.33,2022
77,5.21,2022
77,2.86,2022
77,3.06,2022
78,2.66,2022
78,2.66,2022
93,2.8,2022
77,3.29,2022
78,3.62,2022
77,3.7,2022
77,3.25,2022
77,2.6,2022
77,3.06,2022
95,,2022
77,3.91,2022
77,2.25,2022
77,5.13,2022
95,2.09,2022
95,2.25,2022
91,3.91,2022
92,2.25,2022
77,5.21,2022
91,3.17,2022
77,1.97,2022
77,3.25,2022
77,2.67,2022
92,2.66,2022
77,4.05,2022
91,3.71,2022
91,3.15,2022
93,2.25,2022
95,2.35,2022
77,4.47,2022
77,4.13,2022
78,3.62,2022
91,3.32,2022
77,2.6,2022
77,5.21,2022
77,2.82,2022
78,3.62,2022
77,2.75,2022
78,3.62,2022
91,2.25,2022
78,2.66,2022
78,3.62,2022
77,2.9,2022
91,3.32,2022
91,3.32,2022
95,2.93,2022
78,2.88,2022
91,2.71,2022
78,2.88,2022
95,2.56,2022
77,5.21,2022
77,3.7,2022
91,2.95,2022
95,,2022
91,2.9,2022
92,2.66,2022
91,3.15,2022
77,4.13,2022
91,5.33,2022
94,3.02,2022
91,3.15,2022
77,2.67,2022
77,4.13,2022
77,2.88,2022
91,2.22,2022
93,2.25,2022
77,5.21,2022
77,2.4,2022
92,2.32,2022
77,2.4,2022
94,3.02,2022
77,5.21,2022
77,2.89,2022
91,3.32,2022
77,5.21,2022
78,1.99,2022
77,3.25,2022
77,2.25,2022
93,2.8,2022
78,2.66,2022
77,3.7,2022
93,2.25,2022
78,,2022
77,2.6,2022
95,2.25,2022
78,2.88,2022
77,5.21,2022
77,4.47,2022
95,2.25,2022
91,3.15,2022
78,2.88,2022
94,2.25,2022
77,3.91,2022
91,2.22,2022
77,5.21,2022
77,5.21,2022
77,5.21,2022
77,2.89,2022
94,2.25,2022
77,2.6,2022
78,2.25,2022
91,3.02,2022
94,3.02,2022
77,4.93,2022
77,4.47,2022
78,2.66,2022
77,2.67,2022
77,5.21,2022
77,1.97,2022
77,5.21,2022
77,3.06,2022
78,2.25,2022
95,2.89,2022
95,,2022
91,2.25,2022
91,2.95,2022
77,2.82,2022
91,3.32,2022
77,5.13,2022
95,2.25,2022
77,5.21,2022
91,2.22,2022
77,3.24,2022
78,2.88,2022
78,4.1,2022
77,2.18,2022
95,2.89,2022
91,2.95,2022
91,3.15,2022
93,2.25,2022
78,3.62,2022
95,2.35,2022
91,3.91,2022
91,2.9,2022
91,5.33,2022
77,2.6,2022
78,3.62,2022
91,2.9,2022
77,5.13,2022
91,3.85,2023
95,2.58,2023
78,2.72,2023
94,3.22,2023
78,3.64,2023
77,2.84,2023
78,4.16,2023
78,2.42,2023
95,2.58,2023
94,2.32,2023
78,2.72,2023
95,3.74,2023
77,5.49,2023
78,2.99,2023
95,2.32,2023
77,2.83,2023
78,3.64,2023
91,3.85,2023
91,3.52,2023
77,3.06,2023
92,3.58,2023
77,2.84,2023
94,3.22,2023
95,2.32,2023
77,5.56,2023
77,2.6,2023
95,3.06,2023
78,3.64,2023
91,2.19,2023
91,3.85,2023
95,2.98,2023
92,2.45,2023
91,3.22,2023
95,3.09,2023
78,3.64,2023
93,2.32,2023
77,3.93,2023
78,3.64,2023
77,5.49,2023
93,2.32,2023
78,3.64,2023
77,5.49,2023
78,2.99,2023
91,2.19,2023
78,2.99,2023
91,3.31,2023
91,3.31,2023
95,2.32,2023
95,2.58,2023
77,2.84,2023
91,2.19,2023
77,5.49,2023
77,3.93,2023
92,3.58,2023
93,1.38,2023
95,3.09,2023
78,2.69,2023
77,2.3,2023
91,3.32,2023
91,3.31,2023
77,5.49,2023
77,5.49,2023
77,2.02,2023
77,2.84,2023
77,3.69,2023
77,5.49,2023
91,3.31,2023
78,2.99,2023
77,5.49,2023
78,2.99,2023
95,2.32,2023
77,5.49,2023
77,2.29,2023
95,2.25,2023
77,5.49,2023
77,5.56,2023
95,2.78,2023
77,5.49,2023
78,2.76,2023
77,2.84,2023
95,2.25,2023
95,2.32,2023
77,5.49,2023
78,2.99,2023
77,5.49,2023
95,2.32,2023
91,2.32,2023
91,5.56,2023
77,4.5,2023
93,1.38,2023
91,2.89,2023
78,3.64,2023
78,2.72,2023
78,2.99,2023
92,2.45,2023
91,3.85,2023
78,2.69,2023
77,2.84,2023
77,5.49,2023
95,2.43,2023
78,2.84,2023
77,4.19,2023
77,4.19,2023
77,4.19,2023
94,3.17,2023
77,2.84,2023
91,3.85,2023
77,3.95,2023
91,5.16,2023
91,3.52,2023
78,2.99,2023
91,3.31,2023
77,5.49,2023
77,5.56,2023
91,3.06,2023
93,1.38,2023
78,2.52,2023
95,3.06,2023
94,3.17,2023
78,3.64,2023
95,3.09,2023
78,2.69,2023
77,3.08,2023
77,3.13,2023
92,2.32,2023
91,3.31,2023
78,4.16,2023
92,3.58,2023
77,2.84,2023
91,3.05,2023
91,2.19,2023
77,3.13,2023
91,3.31,2023
91,3.85,2023
77,3.33,2023
95,3.74,2023
77,5.49,2023
78,3.64,2023
91,2.19,2023
91,3.31,2023
95,6.1,2023
91,3.52,2023
91,3.85,2023
77,2.32,2023
91,3.85,2023
78,3.64,2023
91,3.05,2023
91,3.52,2023
94,2.32,2023
95,3.53,2023
91,2.19,2023
78,3.27,2023
78,2.69,2023
78,3.64,2023
78,2.52,2023
91,3.31,2023
77,4.23,2023
91,3.32,2023
77,5.49,2023
77,2.71,2023
77,2.71,2023
77,3.08,2023
95,2.32,2023
78,2.99,2023
95,2.32,2023
94,3.22,2023
77,2.02,2023
77,2.71,2023
78,3.64,2023
78,3.24,2023
95,2.43,2023
77,5.49,2023
91,3.31,2023
77,3.06,2023
77,5.49,2023
77,5.49,2023
77,3.33,2023
77,5.49,2023
77,5.49,2023
77,3.13,2023
77,5.49,2023
91,3.85,2023
91,3.85,2023
91,3.31,2023
78,2.42,2023
77,3.69,2023
77,3.95,2023
95,3.28,2023
77,2.91,2023
77,5.49,2023
91,3.31,2023
77,5.56,2023
77,5.56,2023
94,2.32,2023
91,3.32,2023
91,3.85,2023
77,2.14,2023
77,3.95,2023
77,3.13,2023
78,3.64,2023
78,3.64,2023
94,2.32,2023
77,3.69,2023
77,3.69,2023
95,3.53,2023
77,5.56,2023
77,5.49,2023
91,2.72,2023
78,3.24,2023
77,3.25,2023
91,5.16,2023
77,5.49,2023
77,5.56,2023
95,2.98,2023
95,2.32,2023
78,2.69,2023
92,2.32,2023
77,2.32,2023
95,2.87,2023
94,2.32,2023
77,5.49,2023
91,2.19,2023
77,2.3,2023
91,3.31,2023
94,3.22,2023
77,3.93,2023
77,5.49,2023
77,4.5,2023
91,3.32,2023
77,5.49,2023
94,3.22,2023
77,3.11,2023
78,2.69,2023
92,3.58,2023
77,5.49,2023
77,3.93,2023
92,3.58,2023
77,5.56,2023
77,2.84,2023
77,5.49,2023
78,2.84,2023
78,2.72,2023
92,3.58,2023
77,3.06,2023
92,2.32,2023
93,2.32,2023
77,3.78,2023
77,2.6,2023
78,2.69,2023
77,2.71,2023
92,2.45,2023
77,3.06,2023
95,2.58,2023
77,3.06,2023
77,2.71,2023
77,3.69,2023
78,4.16,2023
95,2.58,2023
78,3.64,2023
91,3.85,2023
77,2.6,2023
91,3.06,2023
91,2.72,2023
95,2.32,2023
95,3.53,2023
77,5.56,2023
93,2.32,2023
77,3.69,2023
77,2.6,2023
77,3.13,2023
77,5.49,2023
77,2.3,2023
91,2.89,2023
92,2.45,2023
77,2.02,2023
77,5.49,2023
95,2.43,2023
91,3.31,2023
77,2.75,2023
91,3.52,2023
77,5.49,2023
77,5.94,2023
77,2.71,2023
77,5.49,2023
77,3.95,2023
78,2.42,2023
77,5.56,2023
77,2.14,2023
78,3.24,2023
91,3.05,2023
77,2.6,2023
77,2.84,2023
77,3.13,2023
77,3.25,2023
94,3.17,2023
77,2.87,2023
77,2.84,2023
91,3.31,2023
77,5.49,2023
77,4.19,2023
77,2.87,2023
78,3.23,2023
77,3.13,2023
77,2.71,2023
78,2.72,2023
91,2.89,2023
77,3.93,2023
78,2.42,2023
95,2.32,2023
77,2.6,2023
77,4.5,2023
95,2.32,2023
77,5.49,2023
77,5.49,2023
91,3.52,2023
77,2.6,2023
93,2.32,2023
78,3.64,2023
93,2.32,2023
95,2.32,2023
78,3.64,2023
95,2.32,2023
95,2.77,2023
95,2.32,2023
77,3.69,2023
77,2.02,2023
77,5.49,2023
77,5.49,2023
77,2.44,2023
78,3.64,2023
77,3.93,2023
77,3.13,2023
78,2.42,2023
78,3.64,2023
91,2.19,2023
77,2.84,2023
78,2.99,2023
78,3.04,2023
78,3.64,2023
78,3.64,2023
77,5.49,2023
91,3.85,2023
77,5.56,2023
77,2.84,2023
77,3.89,2023
77,3.78,2023
78,3.64,2023
78,3.64,2023
77,3.43,2023
92,3.58,2023
78,2.69,2023
91,3.31,2023
91,3.52,2023
94,2.32,2023
77,3.69,2023
77,2.02,2023
91,3.52,2023
95,2.78,2023
77,5.56,2023
95,2.32,2023
78,2.76,2023
94,3.22,2023
77,3.06,2023
77,4.23,2023
95,2.24,2023
95,2.58,2023
95,3.53,2023
95,2.32,2023
77,5.49,2023
77,3.13,2023
77,5.56,2023
93,2.32,2023
78,3.64,2023
78,2.99,2023
78,2.99,2023
78,2.99,2023
78,2.99,2023
92,2.69,2023
77,2.6,2023
78,3.64,2023
95,3.06,2023
77,5.96,2023
78,4.16,2023
92,2.45,2023
94,3.22,2023
77,3.25,2023
77,2.6,2023
77,3.69,2023
91,3.32,2023
77,5.49,2023
91,3.31,2023
91,3.7,2023
91,3.32,2023
78,2.76,2023
95,3.06,2023
77,5.49,2023
78,2.99,2023
93,2.32,2023
78,3.64,2023
77,2.71,2023
95,2.58,2023
78,4.16,2023
77,3.78,2023
77,5.49,2023
78,2.84,2023
77,3.69,2023
77,2.75,2023
91,3.06,2023
77,5.56,2023
77,5.49,2023
95,2.32,2023
78,2.99,2023
77,2.31,2023
77,2.71,2023
78,3.64,2023
78,3.64,2023
91,2.19,2023
77,5.56,2023
91,3.31,2023
91,3.85,2023
78,3.64,2023
77,5.49,2023
78,2.69,2023
77,5.49,2023
95,3.53,2023
78,3.64,2023
78,3.64,2023
77,3.95,2023
95,2.32,2023
78,4.16,2023
77,5.49,2023
77,5.49,2023
78,2.32,2023
78,2.32,2023
95,2.24,2023
77,2.84,2023
95,2.77,2023
77,3.06,2023
91,2.32,2023
77,2.6,2023
77,3.69,2023
78,3.64,2023
92,2.32,2023
91,3.31,2023
77,3.69,2023
94,3.22,2023
77,3.06,2023
77,2.6,2023
78,3.64,2023
91,3.31,2023
91,3.14,2023
77,5.49,2023
94,2.32,2023
77,2.71,2023
77,5.49,2023
78,2.99,2023
78,3.64,2023
78,2.32,2023
77,5.49,2023
95,2.43,2023
77,5.49,2023
77,2.87,2023
78,3.64,2023
77,5.49,2023
91,3.22,2023
78,3.64,2023
94,3.22,2023
95,3.28,2023
78,3.24,2023
93,2.32,2023
78,4.16,2023
77,2.02,2023
78,2.69,2023
78,2.72,2023
77,5.49,2023
77,3.71,2023
77,5.49,2023
77,5.49,2023
95,3.0,2023
77,2.84,2023
93,2.32,2023
78,3.64,2023
91,3.31,2023
77,5.49,2023
77,3.95,2023
91,3.85,2023
91,3.52,2023
95,2.32,2023
92,2.45,2023
77,3.22,2023
77,2.02,2023
77,3.13,2023
78,4.16,2023
77,2.84,2023
77,3.89,2023
91,2.19,2023
94,3.15,2023
78,2.99,2023
95,2.26,2023
77,4.19,2023
77,5.49,2023
77,5.49,2023
78,2.69,2023
91,3.32,2023
95,2.24,2023
77,2.71,2023
78,3.64,2023
77,2.08,2023
91,3.31,2023
95,2.78,2023
77,2.02,2023
95,3.53,2023
93,1.92,2023
93,2.32,2023
78,2.69,2023
77,5.56,2023
91,3.06,2023
95,3.53,2023
94,3.22,2023
77,2.87,2023
78,2.99,2023
78,2.32,2023
77,4.19,2023
91,3.85,2023
78,3.24,2023
95,2.58,2023
78,2.99,2023
94,2.32,2023
77,2.71,2023
95,2.32,2023
95,2.78,2023
77,2.6,2023
91,2.19,2023
92,3.58,2023
94,3.15,2023
77,3.69,2023
77,2.87,2023
78,3.24,2023
93,1.38,2023
93,2.32,2023
78,4.16,2023
78,3.64,2023
78,2.99,2023
91,3.52,2023
77,2.84,2023
78,3.24,2023
78,2.42,2023
78,4.16,2023
77,2.84,2023
78,2.69,2023
78,2.99,2023
91,3.52,2023
93,1.38,2023
78,2.32,2023
77,5.49,2023
78,2.99,2023
78,3.64,2023
77,5.49,2023
93,2.32,2023
91,3.32,2023
77,5.56,2023
77,5.49,2023
77,3.69,2023
91,3.31,2023
77,5.49,2023
91,2.19,2023
92,2.32,2023
77,3.06,2023
78,3.64,2023
94,3.17,2023
78,2.76,2023
77,5.56,2023
91,3.39,2023
91,3.32,2023
91,3.06,2023
77,5.56,2023
77,2.75,2023
95,2.77,2023
93,2.32,2023
77,4.19,2023
77,5.49,2023
77,2.6,2023
77,2.14,2023
91,3.32,2023
78,3.04,2023
77,2.87,2023
91,2.19,2023
95,2.58,2023
77,5.49,2023
78,2.72,2023
77,4.5,2023
77,5.49,2023
78,2.69,2023
77,5.49,2023
77,4.14,2023
77,5.49,2023
95,2.98,2023
77,5.49,2023
78,2.99,2023
77,5.56,2023
95,3.09,2023
78,3.64,2023
95,3.0,2023
77,2.3,2023
78,2.99,2023
77,4.19,2023
77,5.49,2023
77,3.13,2023
77,3.36,2023
94,2.32,2023
78,3.24,2023
91,3.31,2023
92,3.58,2023
94,3.17,2023
78,3.64,2023
78,3.64,2023
77,2.87,2023
77,3.69,2023
91,3.32,2023
78,2.99,2023
78,3.24,2023
78,2.99,2023
78,2.99,2023
77,3.69,2023
95,2.32,2023
95,3.53,2023
77,3.43,2023
95,2.78,2023
78,3.24,2023
92,2.69,2023
91,3.85,2023
77,5.49,2023
91,2.19,2023
77,2.02,2023
77,2.6,2023
91,2.32,2023
91,5.16,2023
78,2.99,2023
77,5.49,2023
78,2.43,2023
77,2.87,2023
78,2.69,2023
77,2.6,2023
77,3.25,2023
77,5.49,2023
77,5.49,2023
77,4.19,2023
77,5.49,2023
91,3.31,2023
95,2.24,2023
95,2.43,2023
91,3.85,2023
77,3.69,2023
92,2.32,2023
78,3.64,2023
78,2.99,2023
91,2.89,2023
78,2.99,2023
77,2.02,2023
77,3.06,2023
78,4.16,2023
91,2.89,2023
77,5.56,2023
95,3.09,2023
77,3.06,2023
91,3.31,2023
78,2.48,2023
91,3.85,2023
77,5.49,2023
78,2.99,2023
78,3.64,2023
77,3.13,2023
77,5.49,2023
77,5.49,2023
77,5.49,2023
77,2.02,2023
77,4.19,2023
78,3.24,2023
93,2.32,2023
78,2.99,2023
91,3.05,2023
77,2.87,2023
77,3.69,2023
77,5.49,2023
78,2.69,2023
77,5.49,2023
95,2.32,2023
77,3.22,2023
91,3.32,2023
95,2.32,2023
77,2.02,2023
95,2.32,2023
95,2.32,2023
77,5.49,2023
93,1.38,2023
92,3.58,2023
77,3.69,2023
95,3.09,2023
77,3.13,2023
78,2.42,2023
77,3.22,2023
91,3.85,2023
77,2.11,2023
91,2.19,2023
91,3.06,2023
77,2.84,2023
77,5.49,2023
77,5.49,2023
95,2.95,2023
77,5.49,2023
78,3.64,2023
95,3.53,2023
77,2.87,2023
77,2.87,2023
77,5.49,2023
78,2.42,2023
78,3.64,2023
95,2.32,2023
91,2.19,2023
77,3.95,2023
95,2.32,2023
78,2.99,2023
78,3.64,2023
78,3.64,2023
91,3.31,2023
77,3.06,2023
77,2.63,2023
77,3.08,2023
77,2.92,2023
92,2.45,2023
77,3.25,2023
77,3.95,2023
77,2.87,2023
78,2.99,2023
78,2.99,2023
78,3.27,2023
77,3.93,2023
95,3.09,2023
77,2.44,2023
93,2.32,2023
95,3.53,2023
93,2.32,2023
92,2.32,2023
95,2.43,2023
94,2.32,2023
95,2.95,2023
94,3.17,2023
77,2.14,2023
77,2.02,2023
93,2.32,2023
78,2.69,2023
93,1.38,2023
95,2.98,2023
77,2.84,2023
77,5.15,2023
78,2.76,2023
77,5.49,2023
91,3.32,2023
78,3.64,2023
77,2.6,2023
78,3.64,2023
77,2.87,2023
91,2.19,2023
91,2.89,2023
78,2.72,2023
78,2.99,2023
78,2.42,2023
94,3.22,2023
77,5.49,2023
77,3.93,2023
94,3.17,2023
91,3.31,2023
91,3.85,2023
78,2.72,2023
91,3.32,2023
78,2.72,2023
91,3.31,2023
78,2.84,2023
78,2.99,2023
95,2.43,2023
77,2.87,2023
77,3.15,2023
77,5.56,2023
91,2.32,2023
77,4.5,2023
77,5.56,2023
93,1.38,2023
78,2.72,2023
75,1.86,2023
95,3.28,2023
77,5.49,2023
77,5.49,2023
91,3.26,2023
77,3.25,2023
78,3.64,2023
95,2.25,2023
77,2.84,2023
77,3.13,2023
93,2.32,2023
95,2.32,2023
95,2.32,2023
78,2.69,2023
91,2.19,2023
77,5.49,2023
78,4.16,2023
77,3.25,2023
78,3.64,2023
77,3.33,2023
77,5.49,2023
77,2.71,2023
77,3.15,2023
77,3.15,2023
78,2.72,2023
95,2.43,2023
78,3.64,2023
95,2.95,2023
77,2.75,2023
77,4.19,2023
77,5.49,2023
78,2.72,2023
78,2.99,2023
91,3.31,2023
77,3.69,2023
91,3.85,2023
95,2.43,2023
77,2.6,2023
91,3.85,2023
92,2.32,2023
94,3.17,2023
77,5.18,2023
77,3.69,2023
91,3.05,2023
78,4.16,2023
78,2.52,2023
77,3.89,2023
77,5.49,2023
77,2.84,2023
77,3.33,2023
78,2.69,2023
77,5.49,2023
91,2.19,2023
78,2.99,2023
91,3.06,2023
78,2.72,2023
91,3.52,2023
91,3.85,2023
77,3.15,2023
78,3.64,2023
93,1.38,2023
95,3.45,2023
78,2.99,2023
93,2.32,2023
78,3.64,2023
77,5.49,2023
77,2.87,2023
77,4.19,2023
92,2.45,2023
77,4.23,2023
94,3.22,2023
77,5.49,2023
77,3.06,2023
77,5.49,2023
91,3.85,2023
91,3.32,2023
95,2.58,2023
78,3.64,2023
78,2.72,2023
91,3.32,2023
77,5.49,2023
77,5.49,2023
77,5.49,2023
95,2.32,2023
91,3.42,2023
92,2.69,2023
95,2.58,2023
78,2.69,2023
91,3.85,2023
91,3.52,2023
77,5.49,2023
93,2.32,2023
77,5.49,2023
91,2.19,2023
77,4.19,2023
77,3.13,2023
78,2.99,2023
77,2.02,2023
77,4.19,2023
78,2.99,2023
78,3.24,2023
91,2.19,2023
91,3.06,2023
77,5.49,2023
77,3.69,2023
77,2.84,2023
95,3.0,2023
95,2.32,2023
91,3.85,2023
78,4.16,2023
77,5.49,2023
91,3.37,2023
77,3.95,2023
77,5.49,2023
78,2.99,2023
95,2.32,2023
77,5.49,2023
77,5.49,2023
78,4.16,2023
77,3.22,2023
94,2.32,2023
77,2.87,2023
77,5.49,2023
78,2.72,2023
78,5.49,2023
77,5.49,2023
95,3.09,2023
77,2.84,2023
78,3.64,2023
94,2.32,2023
94,2.32,2023
91,3.52,2023
77,2.87,2023
91,2.19,2023
77,5.56,2023
78,2.42,2023
77,3.78,2023
95,2.43,2023
77,5.49,2023
93,2.32,2023
77,2.87,2023
91,3.06,2023
77,3.93,2023
95,2.32,2023
77,5.49,2023
78,2.99,2023
77,5.49,2023
77,2.84,2023
77,5.49,2023
77,3.69,2023
91,3.31,2023
77,2.71,2023
91,3.31,2023
91,3.31,2023
77,3.95,2023
77,5.49,2023
91,2.19,2023
78,2.72,2023
91,3.06,2023
77,2.02,2023
77,3.95,2023
77,2.84,2023
77,2.84,2023
77,3.13,2023
77,5.49,2023
95,2.32,2023
95,3.53,2023
95,2.32,2023
78,2.32,2023
78,2.99,2023
91,3.32,2023
77,3.06,2023
77,5.49,2023
77,5.49,2023
92,3.58,2023
77,2.32,2023
77,3.95,2023
78,3.45,2023
95,2.58,2023
91,3.52,2023
77,2.3,2023
95,2.98,2023
93,2.32,2023
77,3.13,2023
77,5.49,2023
77,5.56,2023
77,5.49,2023
77,5.56,2023
78,3.64,2023
77,5.49,2023
95,2.32,2023
91,3.06,2023
91,2.89,2023
77,5.56,2023
78,2.72,2023
77,3.49,2023
77,5.49,2023
91,5.16,2023
93,2.32,2023
94,3.17,2023
92,2.45,2023
92,2.32,2023
78,2.99,2023
77,2.6,2023
95,2.32,2023
78,3.64,2023
94,3.22,2023
77,2.87,2023
78,2.69,2023
78,2.99,2023
77,2.11,2023
77,2.71,2023
95,2.58,2023
77,5.49,2023
77,3.13,2023
91,3.06,2023
78,3.04,2023
77,2.14,2023
91,5.16,2023
77,5.49,2023
77,2.75,2023
77,2.84,2023
78,2.69,2023
78,2.69,2023
93,3.06,2023
77,3.29,2023
78,3.64,2023
77,3.69,2023
77,3.25,2023
77,2.6,2023
77,2.84,2023
95,2.58,2023
77,3.95,2023
77,2.32,2023
77,5.56,2023
95,2.24,2023
95,2.32,2023
91,3.85,2023
92,2.32,2023
77,5.49,2023
91,3.3,2023
77,2.02,2023
77,3.25,2023
77,3.13,2023
92,2.69,2023
77,4.27,2023
91,3.52,2023
91,3.32,2023
93,2.32,2023
95,2.43,2023
77,4.19,2023
77,4.5,2023
78,3.64,2023
91,3.31,2023
77,2.6,2023
77,5.49,2023
77,2.83,2023
78,3.64,2023
77,2.91,2023
78,3.64,2023
91,2.32,2023
78,2.69,2023
78,3.64,2023
77,3.06,2023
91,3.31,2023
91,3.31,2023
95,2.98,2023
78,2.99,2023
91,2.89,2023
78,2.99,2023
95,2.56,2023
77,5.49,2023
77,3.69,2023
91,3.05,2023
95,2.58,2023
91,3.06,2023
92,2.69,2023
91,3.32,2023
77,4.5,2023
91,5.16,2023
94,3.22,2023
91,3.32,2023
77,3.13,2023
77,4.5,2023
77,2.88,2023
91,2.19,2023
93,2.32,2023
77,5.49,2023
77,2.44,2023
92,2.45,2023
77,2.44,2023
94,3.22,2023
77,5.49,2023
77,2.87,2023
91,3.31,2023
77,5.49,2023
78,2.42,2023
77,3.25,2023
77,2.32,2023
93,3.06,2023
78,2.69,2023
77,3.69,2023
93,2.32,2023
78,1.99,2023
77,2.71,2023
95,2.32,2023
78,2.99,2023
77,5.49,2023
77,4.19,2023
95,2.32,2023
91,3.32,2023
78,2.99,2023
94,2.32,2023
77,3.95,2023
91,2.19,2023
77,5.49,2023
77,5.49,2023
77,5.49,2023
77,2.87,2023
94,2.32,2023
77,2.6,2023
78,2.32,2023
91,3.22,2023
94,3.22,2023
77,5.17,2023
77,4.19,2023
78,2.69,2023
77,3.13,2023
77,5.49,2023
77,2.02,2023
77,5.49,2023
77,2.84,2023
78,2.32,2023
95,2.87,2023
95,3.9,2023
91,2.32,2023
91,3.05,2023
77,2.83,2023
91,3.31,2023
77,5.56,2023
95,2.32,2023
77,5.49,2023
91,2.19,2023
77,3.33,2023
78,2.99,2023
78,4.16,2023
77,2.14,2023
95,2.87,2023
91,3.05,2023
91,3.32,2023
93,2.32,2023
78,3.64,2023
95,2.43,2023
91,3.85,2023
91,3.06,2023
91,5.16,2023
77,2.6,2023
78,3.64,2023
91,3.06,2023
77,5.56,2023
